day,price,predicted_price,action,holding,steps_holding,portfolio_value,capital
1398,84167.1953125,82661.5234375,SELL,False,0,17834.09916605278,17834.09916605278
1399,84043.2421875,83015.890625,BUY,True,0,17834.09916605278,17834.09916605278
1400,83832.484375,83314.71875,SELL,False,0,17789.376049353406,17789.376049353406
1401,86054.375,83536.234375,BUY,True,0,17789.376049353406,17789.376049353406
1402,87498.9140625,83874.453125,SELL,False,0,18087.994784319446,18087.994784319446
1403,87471.703125,84378.875,BUY,True,0,18087.994784319446,18087.994784319446
1404,86900.8828125,84948.21875,SELL,False,0,17969.956670661948,17969.956670661948
1405,87177.1015625,85467.109375,BUY,True,0,17969.956670661948,17969.956670661948
1406,84353.1484375,85934.15625,SELL,False,0,17387.850654441063,17387.850654441063
1407,82597.5859375,86091.5,BUY,True,0,17387.850654441063,17387.850654441063
1408,82334.5234375,85889.2578125,SELL,False,0,17332.472626005158,17332.472626005158
1409,82548.9140625,85445.5859375,BUY,True,0,17332.472626005158,17332.472626005158
1410,85169.171875,84894.71875,HOLD,True,1,17882.63791072165,17332.472626005158
1411,82485.7109375,84533.5390625,SELL,False,0,17319.202113044674,17319.202113044674
1412,83102.828125,84097.5234375,BUY,True,0,17319.202113044674,17319.202113044674
1413,83843.8046875,83704.328125,SELL,False,0,17473.62673536515,17473.62673536515
1414,83504.796875,83431.09375,BUY,True,0,17473.62673536515,17473.62673536515
1415,78214.484375,83229.8984375,SELL,False,0,16366.613133777528,16366.613133777528
1416,79235.3359375,82654.7265625,BUY,True,0,16366.613133777528,16366.613133777528
1417,76271.953125,81974.7421875,SELL,False,0,15754.505675840706,15754.505675840706
1418,82573.953125,81032.640625,BUY,True,0,15754.505675840706,15754.505675840706
1419,79626.140625,80520.734375,SELL,False,0,15192.084633792962,15192.084633792962
1420,83404.8359375,80080.1328125,BUY,True,0,15192.084633792962,15192.084633792962
1421,85287.109375,80043.1640625,SELL,False,0,15534.938342993575,15534.938342993575
1422,83684.9765625,80428.0625,BUY,True,0,15534.938342993575,15534.938342993575
1423,84542.390625,80929.3203125,SELL,False,0,15694.105198772106,15694.105198772106
1424,83668.9921875,81543.9453125,BUY,True,0,15694.105198772106,15694.105198772106
1425,84033.8671875,82111.5546875,SELL,False,0,15762.546164590953,15762.546164590953
1426,84895.75,82634.9765625,BUY,True,0,15762.546164590955,15762.546164590953
1427,84450.8046875,83158.0703125,SELL,False,0,15679.93341861722,15679.93341861722
1428,85063.4140625,83600.0546875,BUY,True,0,15679.93341861722,15679.93341861722
1429,85174.3046875,84004.171875,SELL,False,0,15700.37414082326,15700.37414082326
1430,87518.90625,84359.1953125,BUY,True,0,15700.37414082326,15700.37414082326
1431,93441.890625,84853.546875,HOLD,True,1,16762.922505540173,15700.37414082326
1432,93699.109375,85905.03125,SELL,False,0,16809.06602794091,16809.06602794091
1433,93943.796875,87247.25,BUY,True,0,16809.06602794091,16809.06602794091
1434,94720.5,88688.4921875,SELL,False,0,16948.039058055976,16948.039058055976
1435,94646.9296875,90138.2421875,BUY,True,0,16948.039058055976,16948.039058055976
1436,93754.84375,91459.1953125,SELL,False,0,16788.296873477862,16788.296873477862
1437,94978.75,92500.6796875,BUY,True,0,16788.296873477862,16788.296873477862
1438,94284.7890625,93373.453125,SELL,False,0,16665.63341204731,16665.63341204731
1439,94207.3125,93991.265625,BUY,True,0,16665.63341204731,16665.63341204731
1440,96492.3359375,94377.1796875,SELL,False,0,17069.862785932815,17069.862785932815
1441,96910.0703125,94771.6796875,BUY,True,0,17069.862785932815,17069.862785932815
1442,95891.796875,95162.5703125,SELL,False,0,16890.502810229205,16890.502810229205
1443,94315.9765625,95420.8671875,BUY,True,0,16890.502810229205,16890.502810229205
1444,94748.0546875,95427.671875,SELL,False,0,16967.881182913658,16967.881182913658
1445,96802.4765625,95326.5,BUY,True,0,16967.881182913658,16967.881182913658
1446,97032.3203125,95328.1171875,SELL,False,0,17008.169010034664,17008.169010034664
1447,103241.4609375,95399.515625,HOLD,False,0,17008.169010034664,17008.169010034664
1448,102970.8515625,96031.828125,BUY,True,0,17008.169010034664,17008.169010034664
1449,104696.328125,96941.5,SELL,False,0,17293.173907561813,17293.173907561813
1450,104106.359375,98104.53125,BUY,True,0,17293.173907561813,17293.173907561813
1451,102812.953125,99281.890625,SELL,False,0,17078.325368542126,17078.325368542126
1452,104169.8125,100268.34375,BUY,True,0,17078.325368542126,17078.325368542126
1453,103539.4140625,101150.6328125,SELL,False,0,16974.973453346487,16974.973453346487
1454,103744.640625,101824.3203125,BUY,True,0,16974.973453346487,16974.973453346487
1455,103489.2890625,102331.75,SELL,False,0,16933.19215294779,16933.19215294779
1456,103191.0859375,102658.609375,BUY,True,0,16933.19215294779,16933.19215294779
1457,106446.0078125,102809.21875,HOLD,True,1,17467.310163737893,16933.19215294779
1458,105606.1796875,103104.9765625,SELL,False,0,17329.498153263576,17329.498153263576
1459,106791.0859375,103386.109375,BUY,True,0,17329.498153263576,17329.498153263576
1460,109678.078125,103734.078125,SELL,False,0,17797.98412606329,17797.98412606329
1461,111673.28125,104335.859375,HOLD,False,0,17797.98412606329,17797.98412606329
1462,107287.796875,105212.5,BUY,True,0,17797.98412606329,17797.98412606329
1463,107791.15625,105813.28125,SELL,False,0,17881.486466747876,17881.486466747876
1464,109035.390625,106235.6953125,HOLD,False,0,17881.486466747876,17881.486466747876
1465,109440.3671875,106606.5,HOLD,False,0,17881.486466747876,17881.486466747876
1466,108994.640625,106939.171875,HOLD,False,0,17881.486466747876,17881.486466747876
1467,107802.328125,107176.0390625,BUY,True,0,17881.486466747876,17881.486466747876
1468,105641.7578125,107226.328125,SELL,False,0,17523.106369811303,17523.106369811303
1469,103998.5703125,106965.8984375,BUY,True,0,17523.106369811303,17523.106369811303
1470,104638.09375,106386.984375,SELL,False,0,17630.86205517915,17630.86205517915
1471,105652.1015625,105704.765625,BUY,True,0,17630.86205517915,17630.86205517915
1472,105881.53125,105093.4140625,SELL,False,0,17669.14849824893,17669.14849824893
1473,105432.46875,104594.1484375,BUY,True,0,17669.14849824893,17669.14849824893
1474,104731.984375,104170.4375,SELL,False,0,17551.75617509347,17551.75617509347
1475,101575.953125,103773.5,BUY,True,0,17551.75617509347,17551.75617509347
1476,104390.34375,103161.3046875,SELL,False,0,18038.067122830085,18038.067122830085
1477,105615.625,102708.8671875,BUY,True,0,18038.067122830085,18038.067122830085
1478,105793.6484375,102495.4453125,SELL,False,0,18068.471702787472,18068.471702787472
1479,110294.1015625,102470.2265625,HOLD,False,0,18068.471702787472,18068.471702787472
1480,110257.234375,102955.5078125,HOLD,False,0,18068.471702787472,18068.471702787472
1481,108686.625,103722.53125,BUY,True,0,18068.471702787472,18068.471702787472
1482,105929.0546875,104479.7734375,SELL,False,0,17610.042883603393,17610.042883603393
1483,106090.96875,104938.2890625,BUY,True,0,17610.042883603393,17610.042883603393
1484,105472.40625,105184.90625,SELL,False,0,17507.367676848917,17507.367676848917
1485,105552.0234375,105218.1640625,BUY,True,0,17507.367676848917,17507.367676848917
1486,106796.7578125,105116.71875,SELL,False,0,17713.8253235471,17713.8253235471
1487,104601.1171875,105040.4140625,BUY,True,0,17713.8253235471,17713.8253235471
1488,104883.328125,104794.9921875,SELL,False,0,17761.616737115928,17761.616737115928
1489,104684.2890625,104489.40625,BUY,True,0,17761.616737115928,17761.616737115928
1490,103309.6015625,104151.15625,SELL,False,0,17528.375696583797,17528.375696583797
1491,102257.40625,103702.546875,BUY,True,0,17528.375696583797,17528.375696583797
1492,100987.140625,103133.34375,SELL,False,0,17310.63407838726,17310.63407838726
1493,105577.7734375,102427.5390625,HOLD,False,0,17310.63407838726,17310.63407838726
1494,106045.6328125,102084.8515625,BUY,True,0,17310.63407838726,17310.63407838726
1495,107361.2578125,102035.859375,SELL,False,0,17525.393539530232,17525.393539530232
1496,106960.0,102296.515625,BUY,True,0,17525.393539530232,17525.393539530232
1497,107088.4296875,102703.3671875,SELL,False,0,17546.436740872756,17546.436740872756
1498,107327.703125,103186.484375,BUY,True,0,17546.436740872756,17546.436740872756
1499,108385.5703125,103700.8359375,SELL,False,0,17719.381834686006,17719.381834686006
1500,107135.3359375,104283.03125,BUY,True,0,17719.381834686006,17719.381834686006
1501,105698.28125,104751.8515625,SELL,False,0,17481.703756745475,17481.703756745475
1502,108859.3203125,104988.1328125,HOLD,False,0,17481.703756745475,17481.703756745475
1503,109647.9765625,105325.390625,HOLD,False,0,17481.703756745475,17481.703756745475
1504,108034.3359375,105757.1171875,BUY,True,0,17481.703756745475,17481.703756745475
1505,108231.1796875,106073.59375,SELL,False,0,17513.55626080361,17513.55626080361
1506,109232.0703125,106308.53125,HOLD,False,0,17513.55626080361,17513.55626080361
1507,108299.8515625,106553.40625,BUY,True,0,17513.55626080361,17513.55626080361
1508,108950.2734375,106699.546875,SELL,False,0,17618.738308024567,17618.738308024567
1509,111326.5546875,106825.375,HOLD,False,0,17618.738308024567,17618.738308024567
1510,115987.203125,107126.2890625,HOLD,False,0,17618.738308024567,17618.738308024567
1511,117516.9921875,107905.703125,HOLD,False,0,17618.738308024567,17618.738308024567
1512,117435.2265625,109048.7734375,HOLD,False,0,17618.738308024567,17618.738308024567
1513,119116.1171875,110321.328125,HOLD,False,0,17618.738308024567,17618.738308024567
1514,119849.703125,111713.8359375,HOLD,False,0,17618.738308024567,17618.738308024567
1515,117777.1875,113121.59375,HOLD,False,0,17618.738308024567,17618.738308024567
1516,118738.5078125,114235.4921875,HOLD,False,0,17618.738308024567,17618.738308024567
1517,119289.84375,115147.5390625,HOLD,False,0,17618.738308024567,17618.738308024567
1518,118003.2265625,115888.6875,HOLD,False,0,17618.738308024567,17618.738308024567
1519,117939.9765625,116336.4296875,HOLD,False,0,17618.738308024567,17618.738308024567
1520,117300.7890625,116547.5625,HOLD,False,0,17618.738308024567,17618.738308024567
1521,117439.5390625,116525.171875,HOLD,False,0,17618.738308024567,17618.738308024567
1522,119995.4140625,116360.421875,HOLD,False,0,17618.738308024567,17618.738308024567
1523,118754.9609375,116330.390625,HOLD,False,0,17618.738308024567,17618.738308024567
1524,118368.0,116269.4140625,HOLD,False,0,17618.738308024567,17618.738308024567
1525,117635.8828125,116160.3671875,HOLD,False,0,17618.738308024567,17618.738308024567
1526,117947.3671875,115964.0,HOLD,False,0,17618.738308024567,17618.738308024567
1527,119448.4921875,115753.5859375,HOLD,False,0,17618.738308024567,17618.738308024567
1528,117924.4765625,115677.125,HOLD,False,0,17618.738308024567,17618.738308024567
1529,117922.1484375,115556.078125,HOLD,False,0,17618.738308024567,17618.738308024567
1530,117831.1875,115420.21875,HOLD,False,0,17618.738308024567,17618.738308024567
1531,115758.203125,115277.4375,HOLD,False,0,17618.738308024567,17618.738308024567
1532,113320.0859375,114963.6171875,BUY,True,0,17618.738308024567,17618.738308024567
1533,112526.9140625,114362.3671875,SELL,False,0,17495.4178253114,17495.4178253114
1534,114217.671875,113565.0703125,HOLD,False,0,17495.4178253114,17495.4178253114
1535,115071.8828125,112855.1328125,HOLD,False,0,17495.4178253114,17495.4178253114
1536,114141.4453125,112329.671875,HOLD,False,0,17495.4178253114,17495.4178253114
1537,115028.0,111887.6640625,HOLD,False,0,17495.4178253114,17495.4178253114
1538,117496.8984375,111619.0,HOLD,False,0,17495.4178253114,17495.4178253114
1539,116688.7265625,111697.328125,HOLD,False,0,17495.4178253114,17495.4178253114
1540,116500.359375,111921.2578125,HOLD,False,0,17495.4178253114,17495.4178253114
1541,119306.7578125,112211.1484375,HOLD,False,0,17495.4178253114,17495.4178253114
1542,118731.4453125,112763.7734375,HOLD,False,0,17495.4178253114,17495.4178253114
1543,120172.90625,113384.75,HOLD,False,0,17495.4178253114,17495.4178253114
1544,123344.0625,114125.328125,HOLD,False,0,17495.4178253114,17495.4178253114
1545,118359.578125,115149.8984375,SELL,False,0,17495.4178253114,17495.4178253114
1546,117398.3515625,115833.6015625,HOLD,False,0,17495.4178253114,17495.4178253114
1547,117491.3515625,116170.7578125,HOLD,False,0,17495.4178253114,17495.4178253114
1548,117453.0625,116263.0390625,HOLD,False,0,17495.4178253114,17495.4178253114
1549,116252.3125,116181.59375,HOLD,False,0,17495.4178253114,17495.4178253114
1550,112831.1796875,115887.9765625,BUY,True,0,17495.4178253114,17495.4178253114
1551,114274.7421875,115188.390625,SELL,False,0,17719.254260988135,17719.254260988135
1552,112419.03125,114417.8828125,BUY,True,0,17719.254260988135,17719.254260988135
1553,116874.0859375,113499.125,HOLD,True,1,18421.450729652508,17719.254260988135
1554,115374.328125,112948.890625,SELL,False,0,18185.062017580316,18185.062017580316
1555,113458.4296875,112540.546875,BUY,True,0,18185.062017580316,18185.062017580316
1556,110124.3515625,112101.265625,SELL,False,0,17650.677594654862,17650.677594654862
1557,111802.65625,111401.1484375,HOLD,False,0,17650.677594654862,17650.677594654862
1558,111222.0625,110746.6484375,HOLD,False,0,17650.677594654862,17650.677594654862
1559,112544.8046875,110122.9609375,HOLD,False,0,17650.677594654862,17650.677594654862
1560,108410.8359375,109689.34375,BUY,True,0,17650.677594654862,17650.677594654862
1561,108808.0703125,109061.109375,SELL,False,0,17715.352456923072,17715.352456923072
1562,108236.7109375,108409.6171875,HOLD,False,0,17715.352456923072,17715.352456923072
1563,109250.59375,107750.3359375,HOLD,False,0,17715.352456923072,17715.352456923072
1564,111200.5859375,107232.9375,HOLD,False,0,17715.352456923072,17715.352456923072
1565,111723.2109375,107018.5,HOLD,False,0,17715.352456923072,17715.352456923072
1566,110723.6015625,107062.9921875,HOLD,False,0,17715.352456923072,17715.352456923072
1567,110650.984375,107190.90625,HOLD,False,0,17715.352456923072,17715.352456923072
1568,110224.6953125,107363.7734375,HOLD,False,0,17715.352456923072,17715.352456923072
1569,111167.6171875,107518.7578125,HOLD,False,0,17715.352456923072,17715.352456923072
1570,112071.4296875,107733.7109375,HOLD,False,0,17715.352456923072,17715.352456923072
1571,111530.546875,108046.4921875,HOLD,False,0,17715.352456923072,17715.352456923072
1572,113955.359375,108349.875,HOLD,False,0,17715.352456923072,17715.352456923072
1573,115507.5390625,108832.2890625,HOLD,False,0,17715.352456923072,17715.352456923072
1574,116101.578125,109517.4609375,HOLD,False,0,17715.352456923072,17715.352456923072
1575,115950.5078125,110324.3828125,HOLD,False,0,17715.352456923072,17715.352456923072
1576,115407.65625,111128.234375,HOLD,False,0,17715.352456923072,17715.352456923072
1577,115444.875,111815.359375,HOLD,False,0,17715.352456923072,17715.352456923072
1578,116843.1875,112371.3984375,HOLD,False,0,17715.352456923072,17715.352456923072
1579,116468.5078125,112912.2734375,HOLD,False,0,17715.352456923072,17715.352456923072
1580,117137.203125,113357.7421875,HOLD,False,0,17715.352456923072,17715.352456923072
1581,115688.859375,113758.890625,HOLD,False,0,17715.352456923072,17715.352456923072
1582,115721.9609375,113967.0078125,HOLD,False,0,17715.352456923072,17715.352456923072
1583,115306.09375,114035.8828125,HOLD,False,0,17715.352456923072,17715.352456923072
1584,112748.5078125,113968.59375,BUY,True,0,17715.352456923072,17715.352456923072
1585,112014.5,113596.28125,SELL,False,0,17600.023151401823,17600.023151401823
1586,113328.6328125,112999.28125,HOLD,False,0,17600.023151401823,17600.023151401823
1587,109049.2890625,112418.4375,BUY,True,0,17600.023151401823,17600.023151401823
1588,109712.828125,111522.890625,SELL,False,0,17707.115118367023,17707.115118367023
1589,109681.9453125,110567.953125,HOLD,False,0,17707.115118367023,17707.115118367023
1590,112122.640625,109648.4765625,HOLD,False,0,17707.115118367023,17707.115118367023
1591,114400.3828125,109038.2265625,HOLD,False,0,17707.115118367023,17707.115118367023
1592,114056.0859375,108869.2109375,HOLD,False,0,17707.115118367023,17707.115118367023
1593,118648.9296875,108969.0546875,HOLD,False,0,17707.115118367023,17707.115118367023
1594,120681.2578125,109633.9296875,HOLD,False,0,17707.115118367023,17707.115118367023
1595,122266.53125,110775.8359375,HOLD,False,0,17707.115118367023,17707.115118367023
1596,122425.4296875,112266.7109375,HOLD,False,0,17707.115118367023,17707.115118367023
1597,123513.4765625,113870.703125,HOLD,False,0,17707.115118367023,17707.115118367023
1598,124752.53125,115506.0390625,HOLD,False,0,17707.115118367023,17707.115118367023
1599,121451.3828125,117124.6015625,BUY,True,0,17707.115118367023,17707.115118367023
1600,123354.8671875,118302.640625,SELL,False,0,17984.635358759617,17984.635358759617
1601,121705.5859375,119264.7421875,HOLD,False,0,17984.635358759617,17984.635358759617
1602,113214.3671875,119849.4375,SELL,False,0,17984.635358759617,17984.635358759617
1603,110807.8828125,119405.171875,BUY,True,0,17984.635358759617,17984.635358759617
1604,115169.765625,118148.9296875,HOLD,True,1,18692.589250390185,17984.635358759617
1605,115271.078125,116850.328125,SELL,False,0,18709.03274090311,18709.03274090311
1606,113118.6640625,115618.515625,BUY,True,0,18709.03274090311,18709.03274090311
1607,110783.1640625,114344.1875,SELL,False,0,18322.757440283956,18322.757440283956
1608,108186.0390625,112954.765625,BUY,True,0,18322.757440283956,18322.757440283956
1609,106467.7890625,111392.1171875,SELL,False,0,18031.74874595899,18031.74874595899
1610,107198.265625,109710.203125,HOLD,False,0,18031.74874595899,18031.74874595899
1611,108666.7109375,108161.28125,HOLD,False,0,18031.74874595899,18031.74874595899
1612,110588.9296875,106954.1796875,HOLD,False,0,18031.74874595899,18031.74874595899
1613,108476.890625,106235.0703125,BUY,True,0,18031.74874595899,18031.74874595899
1614,107688.5859375,105715.84375,SELL,False,0,17900.711508641776,17900.711508641776
1615,110069.7265625,105317.7734375,HOLD,False,0,17900.711508641776,17900.711508641776
1616,111033.921875,105244.7734375,HOLD,False,0,17900.711508641776,17900.711508641776
1617,111641.7265625,105472.6875,HOLD,False,0,17900.711508641776,17900.711508641776
1618,114472.4453125,105934.7421875,HOLD,False,0,17900.711508641776,17900.711508641776
1619,114119.328125,106757.8203125,HOLD,False,0,17900.711508641776,17900.711508641776
1620,112956.1640625,107715.453125,HOLD,False,0,17900.711508641776,17900.711508641776
1621,110055.3046875,108586.7578125,BUY,True,0,17900.711508641776,17900.711508641776
1622,108305.546875,109086.1171875,SELL,False,0,17616.109963078,17616.109963078
1623,109556.1640625,109160.5703125,HOLD,False,0,17616.109963078,17616.109963078
1624,110064.015625,109063.515625,HOLD,False,0,17616.109963078,17616.109963078
1625,110639.625,108900.9453125,HOLD,False,0,17616.109963078,17616.109963078
1626,106547.5234375,108755.7734375,BUY,True,0,17616.109963078,17616.109963078
1627,101590.5234375,108281.5390625,SELL,False,0,16796.54087062321,16796.54087062321
1628,103891.8359375,107220.8203125,BUY,True,0,16796.54087062321,16796.54087062321
1629,101301.2890625,106077.625,SELL,False,0,16377.71848606761,16377.71848606761
1630,103372.40625,104745.953125,BUY,True,0,16377.718486067608,16377.71848606761
1631,102282.1171875,103586.5859375,SELL,False,0,16204.979473967234,16204.979473967234
1632,104719.640625,102538.0859375,BUY,True,0,16204.979473967232,16204.979473967234
1633,105996.59375,101862.1953125,SELL,False,0,16402.583276428173,16402.583276428173
1634,102997.46875,101591.3984375,BUY,True,0,16402.583276428173,16402.583276428173
1635,101663.1875,101355.3203125,SELL,False,0,16190.095925205751,16190.095925205751
1636,99697.4921875,101061.734375,BUY,True,0,16190.095925205751,16190.095925205751
1637,94397.7890625,100595.703125,SELL,False,0,15329.465431035502,15329.465431035502
1638,95549.1484375,99614.84375,BUY,True,0,15329.465431035502,15329.465431035502
1639,94177.078125,98494.03125,SELL,False,0,15109.33678762664,15109.33678762664
1640,92093.875,97257.1953125,BUY,True,0,15109.336787626642,15109.33678762664
1641,92948.875,95877.796875,SELL,False,0,15249.611946570934,15249.611946570934
1642,91465.9921875,94600.078125,BUY,True,0,15249.611946570934,15249.611946570934
1643,86631.8984375,93371.1953125,SELL,False,0,14443.650604679773,14443.650604679773
1644,85090.6875,91878.2890625,BUY,True,0,14443.650604679773,14443.650604679773
1645,84648.359375,90222.921875,SELL,False,0,14368.567971340806,14368.567971340806
1646,86805.0078125,88567.546875,BUY,True,0,14368.567971340806,14368.567971340806
1647,88270.5625,87233.1875,SELL,False,0,14611.156765164156,14611.156765164156
1648,87341.890625,86342.1875,BUY,True,0,14611.156765164156,14611.156765164156
1649,90518.3671875,85743.578125,HOLD,True,1,15142.539778325914,14611.156765164156
1650,91285.375,85661.453125,SELL,False,0,15270.850160759237,15270.850160759237
1651,90919.265625,85992.90625,BUY,True,0,15270.850160759239,15270.850160759237
1652,90851.7578125,86547.03125,SELL,False,0,15259.511511219105,15259.511511219105
1653,90394.3125,87205.2421875,BUY,True,0,15259.511511219107,15259.511511219105
1654,86321.5703125,87845.7109375,SELL,False,0,14571.989757100075,14571.989757100075
1655,91350.203125,88086.1484375,BUY,True,0,14571.989757100075,14571.989757100075
1656,93527.8046875,88475.0859375,SELL,False,0,14919.35611840279,14919.35611840279
1657,92141.625,89103.25,BUY,True,0,14919.35611840279,14919.35611840279
1658,89387.7578125,89719.671875,SELL,False,0,14473.456393136421,14473.456393136421
1659,89272.375,90051.4765625,BUY,True,0,14473.456393136423,14473.456393136421
1660,90405.640625,90164.671875,SELL,False,0,14657.189273607879,14657.189273607879
1661,90640.203125,90218.484375,BUY,True,0,14657.189273607879,14657.189273607879
1662,92691.7109375,90244.5,SELL,False,0,14988.933215781417,14988.933215781417
1663,92020.9453125,90420.65625,BUY,True,0,14988.933215781417,14988.933215781417
1664,92511.3359375,90619.640625,SELL,False,0,15068.811033845648,15068.811033845648
1665,90270.4140625,90859.4375,BUY,True,0,15068.81103384565,15068.811033845648
1666,90298.7109375,90916.078125,SELL,False,0,15073.534622040648,15073.534622040648
1667,88175.1796875,90853.5859375,BUY,True,0,15073.534622040648,15073.534622040648
1668,86419.78125,90537.5546875,SELL,False,0,14773.449504925959,14773.449504925959
1669,87843.984375,89936.5859375,BUY,True,0,14773.449504925959,14773.449504925959
1670,86143.7578125,89318.8359375,SELL,False,0,14487.508339497947,14487.508339497947
1671,85462.5078125,88593.4921875,BUY,True,0,14487.508339497947,14487.508339497947
1672,88103.3828125,87803.1640625,HOLD,True,1,14935.186503471456,14487.508339497947
1673,88344.0,87256.375,SELL,False,0,14975.975658853846,14975.975658853846
1674,88621.75,86929.6484375,BUY,True,0,14975.975658853848,14975.975658853846
1675,88490.015625,86799.53125,SELL,False,0,14953.714184741291,14953.714184741291
1676,87414.0,86800.453125,BUY,True,0,14953.714184741291,14953.714184741291
1677,87611.9609375,86800.4375,SELL,False,0,14987.57891212041,14987.57891212041
1678,87234.7421875,86820.34375,BUY,True,0,14987.57891212041,14987.57891212041
1679,87301.4296875,86821.3125,SELL,False,0,14999.036321675812,14999.036321675812
1680,87802.15625,86817.5,BUY,True,0,14999.036321675812,14999.036321675812
1681,87835.8359375,86853.7734375,SELL,False,0,15004.789743660995,15004.789743660995
1682,87138.140625,86916.5390625,BUY,True,0,15004.789743660995,15004.789743660995
1683,88430.1328125,86934.5546875,SELL,False,0,15227.264896158435,15227.264896158435
1684,87508.828125,87031.8359375,BUY,True,0,15227.264896158435,15227.264896158435
1685,88731.984375,87094.5078125,SELL,False,0,15440.104270507465,15440.104270507465
1686,89944.6953125,87234.078125,BUY,True,0,15440.104270507465,15440.104270507465
1687,90603.1875,87512.2421875,SELL,False,0,15553.142488058707,15553.142488058707
1688,91413.4921875,87912.40625,BUY,True,0,15553.14248805871,15553.142488058707
1689,93882.5546875,88427.5234375,SELL,False,0,15973.2301573456,15973.2301573456
1690,93729.03125,89181.90625,BUY,True,0,15973.230157345599,15973.2301573456
1691,91308.0546875,90014.6875,SELL,False,0,15560.649174456674,15560.649174456674
1692,91027.125,90627.8203125,BUY,True,0,15560.649174456672,15560.649174456674
1693,90513.1015625,91026.09375,SELL,False,0,15472.779340290364,15472.779340290364
1694,90386.6484375,91204.9921875,BUY,True,0,15472.779340290364,15472.779340290364
1695,90827.4609375,91212.671875,SELL,False,0,15548.239540008446,15548.239540008446
1696,91192.9921875,91141.6640625,BUY,True,0,15548.239540008448,15548.239540008446
1697,95321.78125,91051.9609375,HOLD,True,1,16252.190576310953,15548.239540008446
1698,96929.328125,91301.1875,SELL,False,0,16526.274398814563,16526.274398814563
1699,95551.1875,91877.8984375,BUY,True,0,16526.274398814563,16526.274398814563
1700,95525.1171875,92503.640625,SELL,False,0,16521.765348228062,16521.765348228062
1701,95099.921875,93110.4921875,BUY,True,0,16521.765348228062,16521.765348228062
1702,93634.4296875,93617.3359375,SELL,False,0,16267.164528751455,16267.164528751455
1703,92553.59375,93891.796875,BUY,True,0,16267.164528751455,16267.164528751455
1704,88310.90625,93900.609375,SELL,False,0,15521.472299954805,15521.472299954805
1705,89376.9609375,93376.1953125,BUY,True,0,15521.472299954805,15521.472299954805
1706,89462.453125,92641.984375,SELL,False,0,15536.319130796051,15536.319130796051
1707,89503.875,91831.375,BUY,True,0,15536.319130796051,15536.319130796051
1708,89110.734375,91038.3046875,SELL,False,0,15468.07674225946,15468.07674225946
1709,86572.21875,90287.8515625,BUY,True,0,15468.07674225946,15468.07674225946
1710,88267.140625,89415.1328125,SELL,False,0,15770.912709884862,15770.912709884862
1711,89102.5703125,88681.421875,BUY,True,0,15770.912709884862,15770.912709884862
1712,89184.5703125,88165.796875,SELL,False,0,15785.426486958577,15785.426486958577
1713,84561.5859375,87843.0390625,BUY,True,0,15785.426486958577,15785.426486958577
1714,84128.65625,87290.171875,SELL,False,0,15704.60988825968,15704.60988825968
1715,78621.1171875,86607.1796875,BUY,True,0,15704.609888259682,15704.60988825968
1716,76974.4453125,85437.515625,SELL,False,0,15375.686307217567,15375.686307217567
1717,78688.765625,83919.7734375,BUY,True,0,15375.68630721757,15375.686307217567
1718,75633.546875,82442.75,SELL,False,0,14778.700387730674,14778.700387730674
1719,73019.703125,80857.6796875,BUY,True,0,14778.700387730674,14778.700387730674
1720,62702.09765625,79123.8515625,SELL,False,0,12690.485927580912,12690.485927580912
1721,70555.390625,76593.1875,BUY,True,0,12690.485927580912,12690.485927580912
1722,69281.96875,74406.734375,SELL,False,0,12461.441169392938,12461.441169392938
1723,70264.7265625,72505.46875,BUY,True,0,12461.441169392938,12461.441169392938
1724,70120.78125,71033.171875,SELL,False,0,12435.912484787113,12435.912484787113
1725,68793.9609375,69956.3203125,BUY,True,0,12435.912484787113,12435.912484787113
1726,66991.96875,69127.9921875,SELL,False,0,12110.165619268215,12110.165619268215
1727,66221.84375,68393.875,BUY,True,0,12110.165619268215,12110.165619268215
1728,68857.84375,67727.4140625,HOLD,True,1,12592.217986956799,12110.165619268215
1729,69767.625,67379.03125,SELL,False,0,12758.59211656271,12758.59211656271
1730,68788.1875,67346.484375,BUY,True,0,12758.59211656271,12758.59211656271
1731,68843.15625,67453.46875,SELL,False,0,12768.787527808388,12768.787527808388
1732,67494.21875,67656.5234375,BUY,True,0,12768.787527808388,12768.787527808388
1733,66425.3203125,67802.8125,SELL,False,0,12566.569659522538,12566.569659522538
1734,66957.5234375,67818.6015625,BUY,True,0,12566.569659522538,12566.569659522538
1735,68005.421875,67793.640625,SELL,False,0,12763.238951260015,12763.238951260015
1736,68003.765625,67830.1328125,BUY,True,0,12763.238951260015,12763.238951260015
1737,67659.390625,67905.609375,SELL,False,0,12698.605171447323,12698.605171447323
1738,64616.73828125,67975.359375,BUY,True,0,12698.605171447323,12698.605171447323
1739,64080.04296875,67791.171875,SELL,False,0,12593.132780669257,12593.132780669257
1740,67960.125,67413.953125,BUY,True,0,12593.132780669257,12593.132780669257
1741,67453.7734375,67252.6328125,SELL,False,0,12499.304929995618,12499.304929995618
1742,65881.796875,67202.40625,BUY,True,0,12499.304929995618,12499.304929995618
1743,66995.859375,67105.15625,SELL,False,0,12710.668425818201,12710.668425818201
1744,65738.1015625,67077.09375,BUY,True,0,12710.668425818201,12710.668425818201
